"Yttrotungstite-(Y)","YW_2_O_6_(OH)_3_","","",""
"Yuanfuliite","Mg(Fe^3+^,Al)O(BO_3_)","","",""
"Yuanjiangite","AuSn","","",""
"Yugawaralite","Ca(Si_6_Al_2_)O_16_·4H_2_O","","",""
"Yukonite","Ca_7_Fe^3+^_15_(AsO_4_)_9_O_16_·25H_2_O","","",""
"Yuksporite","K_4_(Ca,Na)_14_Sr_2_Mn(Ti,Nb)_4_(O,OH)_4_(Si_6_O_17_)_2_(Si_2_O_7_)_3_(H_2_O,OH)_3_","","",""
"Yushkinite","(Mg,Al)(OH)_2_VS_2_","","",""
"Yvonite","Cu(AsO_3_OH)·2H_2_O","","",""
"Zabuyelite","Li_2_CO_3_","","",""
"Zaccagnaite","Zn_4_Al_2_(CO_3_)(OH)_12_·3H_2_O","","",""
"Zaherite","Al_12_(SO_4_)_5_(OH)_26_·20H_2_O","","",""
"Zairite","BiFe^3+^_3_(PO_4_)_2_(OH)_6_","","",""
"Gagarinite-(Ce)","Na(Ca,Ce)_2_F_6_","","",""
"Zakharovite","Na_4_Mn^2+^_5_Si_10_O_24_(OH)_6_·6H_2_O","","",""
"Zalesiite","Cu_6_Ca(AsO_4_)_2_(AsO_3_OH)(OH)_6_·3H_2_O","","",""
"Zanazziite","Ca_2_Mg_5_Be_4_(PO_4_)_6_(OH)_4_·6H_2_O","","",""
"Zapatalite","Cu_3_Al_4_(PO_4_)_3_(OH)_9_·4H_2_O","","",""
"Zavaritskite","BiOF","","",""
"Zdenekite","NaPbCu_5_(AsO_4_)_4_Cl·5H_2_O","","",""
"Zektzerite","NaLiZrSi_6_O_15_","","",""
"Zellerite","Ca(UO_2_)(CO_3_)_2_·5H_2_O","","",""
"Zemannite","Mg_0.5_ZnFe^3+^(Te^4+^O_3_)_3_·4.5H_2_O","","",""
"Zemkorite","Na_2_Ca(CO_3_)_2_","","",""
"Zenzenite","Pb_3_Fe^3+^_4_Mn^4+^_3_O_15_","","",""
"Zeophyllite","Ca_13_Si_10_O_28_(OH)_2_F_8_·6H_2_O","","",""
"Zeunerite","Cu(UO_2_)_2_(AsO_4_)_2_·12H_2_O","","",""
"Zhanghengite","CuZn","","",""
"Zharchikhite","Al(OH)_2_F","","",""
"Zhemchuzhnikovite","NaMgAl(C_2_O_4_)_3_·8H_2_O","","",""
"Ziesite","Cu_2_V^5+^_2_O_7_","","",""
"Zimbabweite","Na(Pb,Na,K)_2_(Ta,Nb,Ti)_4_As_4_O_18_","","",""
"Zinc","Zn","","",""
"Zincmelanterite","ZnSO_4_·7H_2_O","","",""
"Zinczippeite","Zn(UO_2_)_2_(SO_4_)O_2_·3.5H_2_O","","",""
"Zincalstibite","Zn_2_AlSb(OH)_12_","","",""
"Zincgartrellite","PbZn_2_(AsO_4_)_2_(H_2_O,OH)_2_","","",""
"Zincite","ZnO","","",""
"Zincochromite","ZnCr_2_O_4_","","",""
"Zincocopiapite","ZnFe^3+^_4_(SO_4_)_6_(OH)_2_·20H_2_O","","",""
"Zincohogbomite-2N2S","(Zn,Al,Fe)_3_(Al,Fe,Ti)_8_O_15_(OH)","","",""
"Zincovoltaite","K_2_Zn_5_Fe^3+^_3_Al(SO_4_)_12_·18H_2_O","","",""
"Zincowoodwardite","Zn_1-x_Al_x_(OH)_2_(SO_4_)_x/2_·nH_2_O (x=0.32-0.50)","","",""
"Zincroselite","Ca_2_Zn(AsO_4_)_2_·2H_2_O","","",""
"Zinkenite","Pb_9_Sb_22_S_42_","","",""
"Zippeite","K_3_(UO_2_)_4_(SO_4_)_2_O_3_(OH)·3H_2_O","","",""
"Zircon","ZrSiO_4_","","",""
"Zirconolite","CaZrTi_2_O_7_","","",""
"Zircophyllite","K_2_NaMn^2+^_7_Zr_2_(Si_4_O_12_)_2_O_2_(OH)_4_F","","",""
"Zircosulfate","Zr(SO_4_)_2_·4H_2_O","","",""
"Zirkelite","(Ti,Ca,Zr)O_2-x_","","",""
"Zirsilite-(Ce)","(Na,[box])_12_(Ce,Na)_3_Ca_6_Mn_3_Zr_3_NbSi_25_O_73_(OH)_3_(CO_3_)·H_2_O","","",""
"Zirsinalite","Na_6_CaZrSi_6_O_18_","","",""
"Zlatogorite","CuNiSb_2_","","",""
"Znucalite","CaZn_11_(UO_2_)(CO_3_)_3_(OH)_20_·4H_2_O","","",""
"Zodacite","Ca_4_Mn^2+^Fe^3+^_4_(PO_4_)_6_(OH)_4_·12H_2_O","","",""
"Zoisite","Ca_2_Al_3_(Si_2_O_7_)(SiO_4_)O(OH)","","",""
"Zorite","Na_6_Ti_5_Si_12_O_34_(O,OH)_5_·11H_2_O","","",""
"Zoubekite","AgPb_4_Sb_4_S_10_","","",""
"Zugshunstite-(Ce)","CeAl(SO_4_)_2_(C_2_O_4_)·12H_2_O","","",""
"Zunyite","Al_13_Si_5_O_20_(OH,F)_18_Cl","","",""
"Zussmanite","K(Fe,Mg,Mn)_13_(Si,Al)_18_O_42_(OH)_14_","","",""
"Zvyagintsevite","Pd_3_Pb","","",""
"Zwieselite","Fe^2+^Mn^2+^PO_4_F","","",""
"Zykaite","Fe^3+^_4_(AsO_4_)_3_SO_4_(OH)·15H_2_O","","",""
"Scorzalite","Fe^2+^Al_2_(PO_4_)_2_(OH)_2_","","",""
"Wavellite","Al_3_(PO_4_)_2_(OH)_3_·5H_2_O","","",""
"Eudialyte","Na_15_Ca_6_Fe_3_Zr_3_Si(Si_25_O_73_)(O,OH,H_2_O)_3_(Cl,OH)_2_","","",""
"Hedleyite","Bi_7_Te_3_","","",""
"Vesignieite","Cu_3_Ba(VO_4_)_2_(OH)_2_","","",""
"Vayrynenite","Mn^2+^Be(PO_4_)OH","","",""
"Aerugite","Ni_8.5_(AsO_4_)_2_As^5+^O_8_","","",""
"Diaboleite","CuPb_2_Cl_2_(OH)_4_","","",""
"Wohlerite","NaCa_2_(Zr,Nb)(Si_2_O_7_)(O,F)_2_","","",""
"Serandite","NaMn^2+^_2_Si_3_O_8_(OH)","","",""
"Blodite","Na_2_Mg(SO_4_)_2_·4H_2_O","","",""
"Bastnasite-(Ce)","CeCO_3_F","","",""
"Rheniite","ReS_2_","","",""
"Priceite","Ca_2_B_5_O_7_(OH)_5_·H_2_O","","",""
"Delvauxite","CaFe^3+^_4_(PO_4_)_2_(OH)_8_·4-5H_2_O","","",""
"Duftite","PbCuAsO_4_(OH)","","",""
"Yazganite","NaMgFe^3+^_2_(AsO_4_)_3_·H_2_O","","",""
"Holtstamite","Ca_3_Al_2_(SiO_4_)_2_(OH)_4_","","",""
"Vanadiocarpholite","Mn^2+^V^3+^AlSi_2_O_6_(OH)_4_","","",""
"Krohnkite","Na_2_Cu(SO_4_)_2_·2H_2_O","","",""
"Franciscanite","Mn^2+^_6_V^5+^(SiO_4_)_2_(O,OH)_6_","","",""
"Eglestonite","Hg^1+^_6_OCl_3_(OH)","","",""
"Sarcolite","Na_4_Ca_12_Al_8_Si_12_O_46_(SiO_4_,PO_4_)(OH,H_2_O)_4_(CO_3_,Cl)","","",""
"Aegirine-augite","(Ca,Na)(Fe^3+^,Fe^2+^,Mg)Si_2_O_6_","","",""
"Allactite","Mn^2+^_7_(AsO_4_)_2_(OH)_8_","","",""
"Aluminium","Al","","",""
"Aluminomagnesiohulsite","Mg_2_(Al,Mg,Sn)O_2_(BO_3_)","","",""
"Aluminotaramite","Na_2_CaFe^2+^_3_Al_2_(Si_6_Al_2_)O_22_(OH)_2_","","",""
"Aluminotschermakite","[box]Ca_2_(Mg_3_Al_2_)(Si_6_Al_2_)O_22_(OH)_2_","","",""
"Aleksite","PbBi_2_Te_2_S_2_","","",""
"Allanite-(La)","CaLaFe^2+^Al_2_(Si_2_O_7_)(SiO_4_)O(OH)","","",""
"Almarudite","KNaMn^2+^_2_(Be_3_Si_12_)O_30_","","",""
"Aluminobarroisite","[box]NaCa(Mg_3_Al_2_)(Si_7_Al)O_22_(OH)_2_","","",""
"Fizelyite","Ag_5_Pb_14_Sb_21_S_48_","","",""
"Parnauite","Cu_9_(AsO_4_)_2_(SO_4_)(OH)_10_·7H_2_O","","",""
"Andesine","Na_0.7-0.5_Ca_0.3-0.5_Al_1.3-1.5_Si_2.7-2.5_O_8_","","",""
"Bytownite","Na_0.3-0.1_Ca_0.7-0.9_(Al_1.7-1.9_Si_2.3-2.1_)O_8_","","",""
"Anorthominasragrite","V^4+^O(SO_4_)(H_2_O)_5_","","",""
"Ansermetite","MnV^5+^_2_O_6_·4H_2_O","","",""
"Bannisterite","(Ca,K,Na)(Mn^2+^,Fe^2+^)_10_(Si,Al)_16_O_38_(OH)_8_·nH_2_O","","",""
"Biehlite","Sb^3+^_2_MoO_6_","","",""
"Calderonite","Pb_2_Fe^3+^(VO_4_)_2_(OH)","","",""
"Karpatite","C_24_H_12_","","",""
"Catalanoite","Na_2_HPO_4_·8H_2_O","","",""
"Clinoferroholmquistite","[box]Li_2_[Fe^2+^_3_Al_2_]Si_8_O_22_(OH)_2_","","",""
"Cobaltzippeite","Co(UO_2_)_2_(SO_4_)O_2_·3.5H_2_O","","",""
"Coutinhoite","Th_x_Ba_1-2x_(UO_2_)_2_Si_5_O_13_·3H_2_O","","",""
"Davidite-(Y)","(Y,U)(Ti,Fe^3+^)_21_O_38_","","",""
"Diversilite-(Ce)","Na_2_Ba_6_Ce_2_Fe^2+^Ti_3_Si_12_O_36_(OH)_10_·nH_2_O","","",""
"Eylettersite","Th_0.75_Al_3_(PO_4_)_2_(OH)_6_","","",""
"Ferric-nyboite","NaNa_2_(Mg_3_Fe^3+^_2_)(Si_7_Al)O_22_(OH)_2_","","",""
"Ferropedrizite","LiLi_2_(LiFe^2+^_2_Fe^3+^Al)Si_8_O_22_(OH)_2_","","",""
"Ferrosaponite","Ca_0.3_(Fe^2+^,Mg,Fe^3+^)_3_(Si,Al)_4_O_10_(OH)_2_·4H_2_O","","",""
"Fluoronyboite","NaNa_2_(Al_2_Mg_3_)(Si_7_Al)O_22_F_2_","","",""
"Fluorvesuvianite","Ca_19_(Al,Mg)_13_(SiO_4_)_10_(Si_2_O_7_)_4_O(F,OH)_9_","","",""
"Labradorite","Na_0.5-0.3_Ca_0.5-0.7_Al_1.5-1.7_Si_2.5-2.3_O_8_","","",""
"Mosandrite","(Ca,Ce)_4_([box],Ca,Na)_3_Ti(Si_2_O_7_)_2_(H_2_O,OH,F)_4_·H_2_O","","",""
"Gersdorffite-Pa3","Ni(As,S)_2_","","",""
"Gersdorffite-Pca21","NiAsS","","",""
"Giessenite","(Cu,Fe)_2_Pb_26.4_(Bi,Sb)_19.6_S_57_","","",""
"Graulichite-(Ce)","CeFe^3+^_3_(AsO_4_)_2_(OH)_6_","","",""
"Gregoryite","Na_2_CO_3_","","",""
"Gustavite","AgPbBi_3_S_6_","","",""
"Gutkovaite-Mn","CaK_2_Mn(Ti,Nb)_4_(Si_4_O_12_)_2_(O,OH)_4_·5H_2_O","","",""
"Haineaultite","(Na,Ca)_5_Ca(Ti,Nb)_5_Si_12_O_34_(OH,F)_8_·5H_2_O","","",""
"Wenkite","Ba_4_Ca_6_(Si,Al)_20_O_41_(OH)_2_(SO_4_)_3_·H_2_O","","",""
"Julgoldite-(Fe3+)","Ca_2_Fe^3+^Fe^3+^_2_(Si_2_O_7_)(SiO_4_)O(OH)·H_2_O","","",""
"Julgoldite-(Mg)","Ca_2_MgFe^3+^_2_(Si_2_O_7_)(SiO_4_)(OH)·H_2_O","","",""
"Ilmajokite","(Na,Ce,Ba)_10_Ti_5_Si_14_O_22_(OH)_44_·nH_2_O","","",""
"Hauckite","Fe^3+^_3_Mg_24_Zn_18_(SO_4_)_4_(CO_3_)_2_(OH)_81_","","",""
"Hendricksite","KZn_3_(Si_3_Al)O_10_(OH)_2_","","",""
"Hilgardite","Ca_2_B_5_O_9_Cl·H_2_O","","",""
"Hillite","Ca_2_Zn(PO_4_)_2_·2H_2_O","","",""
"Karnasurtite-(Ce)","CeTiAlSi_2_O_7_(OH)_4_·3H_2_O","","",""
"Katayamalite","KLi_3_Ca_7_Ti_2_(SiO_3_)_12_(OH)_2_","","",""
"Kobeite-(Y)","(Y,U)(Ti,Nb)_2_(O,OH)_6_","","",""
"Kochite","Na(Na,Ca)_2_Ca_2_(Mn,Ca)ZrTi(Si_2_O_7_)_2_(F,O)_4_","","",""
"Kukharenkoite-(La)","Ba_2_La(CO_3_)_3_F","","",""
"Kupcikite","Cu_3.4_Fe_0.6_Bi_5_S_10_","","",""
"Loranskite-(Y)","(Y,Ce,Ca)(Zr,Ta)_2_O_6_","","",""
"Tantalite-(Mg)","MgTa_2_O_6_","","",""
"Zincohogbomite-2N6S","(Zn,Al)_7_(Al,Fe^3+^,Ti,Mg)_16_O_31_(OH)","","",""
"Zincostaurolite","Zn_2_Al_9_Si_4_O_23_(OH)","","",""
"Zincsilite","Zn_3_Si_4_O_10_(OH)_2_·4H_2_O","","",""
"Malhmoodite","Fe^2+^Zr(PO_4_)_2_·4H_2_O","","",""
"Maikainite","Cu_10_Fe_3_MoGe_3_S_16_","","",""
"Manjiroite","Na(Mn^4+^,Mn^2+^)_8_O_16_·nH_2_O","","",""
"Marinellite","Na_42_Ca_6_Al_36_Si_36_O_144_(SO_4_)_8_Cl_2_·6H_2_O","","",""
"Merrillite","Ca_9_NaMg(PO_4_)_7_","","",""
"Metanatroautunite","Na_2_(UO_2_)_2_(PO_4_)_2_·6-8H_2_O","","",""
"Natroglaucocerinite","Zn_8-x_Al_x_(OH)_16_(SO_4_)_x/2+y/2_Na_y_(H_2_O)_6_","","",""
"Neskevaaraite-Fe","NaK_3_Fe(Ti,Nb)_4_(Si_4_O_12_)_2_(O,OH)_4_·6H_2_O","","",""
"Clinozoisite-(Sr)","CaSrAl_3_O(Si_2_O_7_)(SiO_4_)(OH)","","",""
"Normandite","NaCa(Mn,Fe)(Ti,Nb,Zr)(Si_2_O_7_)OF","","",""
"Belovite-(Ce)","NaCeSr_3_(PO_4_)_3_F","","",""
"Bornhardtite","Co_3_Se_4_","","",""
"Chelkarite","CaMgB_2_O_4_Cl_2_·7H_2_O","","",""
"Daomanite","CuPtAsS_2_","","",""
"Watatsumiite","KNa_2_LiMn_2_V_2_Si_8_O_24_","","",""
"Offretite","KCaMg(Si_13_Al_5_)O_36_·15H_2_O","","",""
"Okhotskite","Ca_2_(Mn,Mg)(Mn^3+^,Al,Fe^3+^)_2_Si_3_(O,OH)_14_","","",""
"Ottoliniite","[box]NaLi(Mg_3_Fe^3+^Al)Si_8_O_22_(OH)_2_","","",""
"Ovamboite","Cu_10_Fe_3_WGe_3_S_16_","","",""
"Domeykite","Cu_3_As","","",""
"Beta-domeykite","Cu_3_As","","",""
"Beta-fergusonite-(Nd)","NdNbO_4_","","",""
"Gerasimovskite","Mn^2+^Nb_5_O_12_·9H_2_O","","",""
"Hammarite","Cu_2_Pb_2_Bi_4_S_9_","","",""
"Herzenbergite","SnS","","",""
"Tsepinite-Ca","(Ca,K,Na)_2-x_(Ti,Nb)_2_Si_4_O_12_(OH,O)_2_·4H_2_O","","",""
"Tsepinite-K","(K,Ba,Na)_2_(Ti,Nb)_2_Si_4_O_12_(OH,O)_2_·3H_2_O","","",""
"Schlossmacherite","(H_3_O)Al_3_(SO_4_)_2_(OH)_6_","","",""
"Stanleyite","V^4+^O(SO_4_)·6H_2_O","","",""
"Stannopalladinite","Pd_3_Sn_2_","","",""
"Surkhobite","NaCaBa_2_Mn_8_Ti_4_O_4_(Si_2_O_7_)_4_(F_5_O)","","",""
"Hiortdahlite","Na_4_Ca_8_Zr_2_(Nb,Mn,Ti,Fe,Mg,Al)_2_(Si_2_O_7_)_4_O_3_F_5_","","",""
"Hoelite","C_14_H_8_O_2_","","",""
"Hongshiite","PtCu","","",""
"Ishikawaite","(U,Fe,Y)NbO_4_","","",""
"Joliotite","(UO_2_)(CO_3_)·2H_2_O","","",""
"Kottigite","Zn_3_(AsO_4_)_2_·8H_2_O","","",""
"Kozoite-(La)","LaCO_3_(OH)","","",""
"Kremersite","(NH_4_)_2_Fe^3+^Cl_5_·H_2_O","","",""
"Kurumsakite","Zn_8_Al_8_V^5+^_2_Si_5_O_35_·27H_2_O","","",""
"Lermontovite","U^4+^PO_4_(OH)·H_2_O","","",""
"Synadelphite","Mn^2+^_9_(As^3+^O_3_)(As^5+^O_4_)_2_(OH)_9_·2H_2_O","","",""
"Rowlandite-(Y)","Fe^2+^Y_4_(Si_2_O_7_)_2_F_2_","","",""
"Paratsepinite-Ba","(Ba,Na,K)_2-x_(Ti,Nb)_2_(Si_4_O_12_)(OH,O)_2_·4H_2_O","","",""
"Parsettensite","(K,Na,Ca)_7.5_(Mn,Mg)_49_Si_72_O_168_(OH)_50_·nH_2_O","","",""
"Perrierite-(La)","(La,Ce,Ca)_4_(Fe^2+^,Mn)(Ti,Fe^3+^,Al)_4_(Si_2_O_7_)_2_O_8_","","",""
"Plombierite","Ca_5_Si_6_O_16_(OH)_2_·7H_2_O","","",""
"Polyphite","Na_9_Ca_2_Ti_2_(Si_2_O_7_)(PO_4_)_3_O_2_F_2_","","",""
"Protoanthophyllite","(Mg,Fe)_7_Si_8_O_22_(OH)_2_","","",""
"Neotocite","(Mn^2+^,Fe^2+^)SiO_3_·H_2_O","","",""
"Misenite","K_8_(SO_4_)(SO_3_OH)_6_","","",""
"Paarite","Cu_1.7_Pb_1.7_Bi_6.3_S_12_","","",""
"Paravinogradovite","(Na,[box])_2_(Ti^4+^,Fe^3+^)_4_(Si_2_O_6_)_2_(Si_3_AlO_10_)(OH)_4_·H_2_O","","",""
"Pedrizite","Li_2_(Li,Mg,Fe^2+^,Al)_5_(Si,Al)_8_O_22_(OH)_2_","","",""
"Penkvilksite","Na_4_Ti_2_Si_8_O_22_·4H_2_O","","",""
"Percleveite-(Ce)","Ce_2_Si_2_O_7_","","",""
"Pertsevite-(F)","Mg_2_BO_3_F","","",""
"Pezzottaite","CsLiBe_2_Al_2_Si_6_O_18_","","",""
"Pseudowollastonite","CaSiO_3_","","",""
"Pumpellyite-(Al)","Ca_2_Al_3_(SiO_4_)(Si_2_O_7_)(OH,O)_2_·H_2_O","","",""
"Rondorfite","Ca_8_Mg(SiO_4_)_4_Cl_2_","","",""
"Schapbachite","Ag_0.4_Pb_0.2_Bi_0.4_S","","",""
"Schlemaite","(Cu,[box])_6_(Pb,Bi)Se_4_","","",""
"Shirozulite","KMn^2+^_3_(Si_3_Al)O_10_(OH)_2_","","",""
"Sodic-ferri-ferropedrizite","NaLi_2_(LiFe^2+^_2_Fe^3+^_2_)Si_8_O_22_(OH)_2_","","",""
"Sodic-ferropedrizite","NaLi_2_(Fe^2+^_2_Al_2_Li)Si_8_O_22_(OH)_2_","","",""
"Sodicpedrizite","NaLi_2_(Mg_2_Fe^3+^AlLi)Si_8_O_22_(OH)_2_","","",""
"Spriggite","Pb_3_(UO_2_)_6_O_8_(OH)_2_·3H_2_O","","",""
"Tritomite-(Y)","Y_5_(SiO_4_,BO_4_)_3_(O,OH,F)","","",""
"Vasilyevite","Hg^1+^_20_O_6_I_3_Br_2_Cl(CO_3_)","","",""
"Weilerite","BaAl_3_(SO_4_)(AsO_4_)(OH)_6_","","",""
"Tsumgallite","GaOOH","","",""
"Tuite","Ca_3_(PO_4_)_2_","","",""
"Dinite","C_20_H_36_","","",""
"Donbassite","Al_2_(Si_3_Al)O_10_(OH)_2_·Al_2.33_(OH)_6_","","",""
"Evansite","Al_3_PO_4_(OH)_6_·6H_2_O","","",""
"Cadmoindite","CdIn_2_S_4_","","",""
"Bario-olgite","Na(Na,Sr,Ce)_2_Ba(PO_4_)_2_","","",""
"Chukhrovite-(Nd)","Ca_3_NdAl_2_SO_4_F_13_·12H_2_O","","",""
"Ankinovichite","NiAl_4_(VO_3_)_2_(OH)_12_·2H_2_O","","",""
"Arapovite","(K,[box])(Ca,Na)_2_(U,Th)Si_8_O_20_·H_2_O","","",""
"Trattnerite","Fe^3+^_2_(Mg_3_Si_12_)O_30_","","",""
"Fluornatromicrolite","(Na,Ca,Bi)_2_Ta_2_O_6_F","","",""
"Holfertite","(UO_2_)_1.75_Ca_0.25_TiO_4_·3H_2_O","","",""
"Seifertite","SiO_2_","","",""
"Kuannersuite-(Ce)","Na_2_Ce_2_Ba_6_(PO_4_)_6_FCl","","",""
"Aurivilliusite","Hg^1+^Hg^2+^OI","","",""
"Manganilvaite","CaFe^2+^Fe^3+^Mn^2+^(Si_2_O_7_)O(OH)","","",""
"Putzite","(Cu,Ag)_8_GeS_6_","","",""
"Vastmanlandite-(Ce)","Ce_3_CaMg_2_Al_2_Si_5_O_19_(OH)_2_F","","",""
"Maleevite","BaB_2_Si_2_O_8_","","",""
"Drobecite","CdSO_4_·4H_2_O","","",""
"Nevadaite","(Cu^2+^,[box],Al,V^3+^)_6_[Al_8_(PO_4_)_8_F_8_](OH)_2_·22H_2_O","","",""
"Niksergievite","Ba_2_Al_3_(Si,Al)_4_O_10_(CO_3_)(OH)_6_·nH_2_O","","",""
"Prewittite","KPb_1.5_ZnCu_6_O_2_(SeO_3_)_2_Cl_10_","","",""
"Zincospiroffite","Zn_2_Te_3_O_8_","","",""
"Manganiandrosite-(Ce)","Mn^2+^Ce^3+^AlMn^3+^Mn^2+^(Si_2_O_7_)(SiO_4_)O(OH)","","",""
"Filatovite","K(Al,Zn)_2_(As,Si)_2_O_8_","","",""
"Gabrielite","Tl_2_AgCu_2_As_3_S_7_","","",""
"Cupromakovickyite","Cu_4_AgPb_2_Bi_9_S_18_","","",""
"Petewilliamsite","(Ni,Co)_30_(As_2_O_7_)_15_","","",""
"Jagueite","Cu_2_Pd_3_Se_4_","","",""
"Larisaite","Na(H_3_O)(UO_2_)_3_(Se^4+^O_3_)_2_O_2_·4H_2_O","","",""
"Rouxelite","Cu_2_HgPb_22_Sb_28_S_64_(O,S)_2_","","",""
"Potassiccarpholite","K(Mn^2+^,Li)_2_Al_4_Si_4_O_12_(OH,F)_8_","","",""
"Chistyakovaite","Al(UO_2_)_2_(AsO_4_)_2_F·6.5H_2_O","","",""
"Chloro-potassichastingsite","KCa_2_[Fe^2+^_4_Fe^3+^](Si_6_Al_2_)O_22_Cl_2_","","",""
"Piergorite-(Ce)","Ca_8_Ce_2_AlLiSi_6_B_8_O_36_(OH)_2_","","",""
"Kapellasite","Cu_3_Zn(OH)_6_Cl_2_","","",""
"Heulandite-Ba","NaBa_4_(Si_27_Al_9_)O_72_·24H_2_O","","",""
"Lepkhenelmite-Zn","Ba_2_Zn(Ti,Nb)_4_(Si_4_O_12_)_2_(O,OH)_4_·7H_2_O","","",""
"Tarkianite"," (Cu,Fe)(Re,Mo)_4_S_8_","","",""
"Zoltaiite","BaV^4+^_2_V^3+^_12_Si_2_O_27_","","",""
"Dissakisite-(La)","CaLaAl_2_MgSi_3_O_12_(OH)","","",""
"Paratsepinite-Na","(Na,Sr,K,Ca)_2_(Ti,Nb)_2_(Si_4_O_12_)(O,OH)_2_·4H_2_O","","",""
"Zincolibethenite","CuZnPO_4_OH","","",""
"Kudriavite","(Cd,Pb)Bi_2_S_4_","","",""
"Fergusonite-(Ce)","CeNbO_4_·0.3H_2_O","","",""
"Jacquesdietrichite","Cu_2_BO(OH)_5_","","",""
"Georgbarsanovite","Na_12_(Mn,Sr)_3_Ca_6_Fe^2+^_3_Zr_3_NbSi_25_O_76_Cl_2_·H_2_O","","",""
"Hapkeite","Fe_2_Si","","",""
"Gjerdingenite-Mn","K_2_Mn(Nb,Ti)_4_(Si_4_O_12_)_2_(O,OH)_4_·6H_2_O","","",""
"Maoniupingite-(Ce)","(Ce,Ca)_4_(Fe^3+^,Ti,Fe^2+^,[box])(Ti,Fe^3+^,Fe^2+^,Nb)_4_Si_4_O_22_","","",""
"Kapustinite","Na_6_ZrSi_6_O_16_(OH)_2_","","",""
"Catamarcaite","Cu_6_GeWS_8_","","",""
"Guanacoite","Cu_2_Mg_3_(AsO_4_)_2_(OH)_4_·4H_2_O","","",""
"Grenmarite","Na_4_MnZr_3_(Si_2_O_7_)_2_O_2_F_2_","","",""
"Vurroite","Pb_20_Sn_2_(Bi,As)_22_S_54_Cl_6_","","",""
"Haleniusite-(La)","LaOF","","",""
"Lindbergite","MnC_2_O_4_·2H_2_O","","",""
"Lafossaite","TlCl","","",""
"Zeravshanite","Na_2_Cs_4_Zr_3_Si_18_O_45_·2H_2_O","","",""
"Pekovite","SrB_2_Si_2_O_8_","","",""
"Tokyoite","Ba_2_Mn^3+^(VO_4_)_2_(OH)","","",""
"Biraite-(Ce)","Ce_2_Fe^2+^Si_2_O_7_(CO_3_)","","",""
"Museumite","[Pb_2_(Pb,Sb)_2_S_8_][(Te,Au)_2_]","","",""
"Alpersite","(Mg,Cu^2+^)SO_4_·7H_2_O","","",""
"Herbertsmithite","Cu_3_Zn(OH)_6_Cl_2_","","",""
"Potassicarfvedsonite","KNa_2_Fe^2+^_4_Fe^3+^Si_8_O_22_(OH)_2_","","",""
"Bykovaite","(Ba,Na,K)_2_(Na,Ti,Mn)_4_(Ti,Nb)_2_O_2_Si_4_O_14_(H_2_O,F,OH)_2_·3.5H_2_O","","",""
"Struvite-K","KMgPO_4_·6H_2_O","","",""
"Skaergaardite","CuPd","","",""
"Fluoropargasite","NaCa_2_(Mg_4_Al)(Si_6_Al_2_)O_22_F_2_","","",""
"Schlegelite","Bi_7_O_4_(MoO_4_)_2_(AsO_4_)_3_","","",""
"Eyselite","Fe^3+^Ge^4+^_3_O_7_(OH)","","",""
"Iwashiroite-(Y)","YTaO_4_","","",""
"Milotaite","PdSbSe","","",""
"Fougerite","Fe^2+^_6_Fe^3+^_2_(OH)_18_·4H_2_O","","",""
"Hydrokenoelsmoreite","[box]_2_W_2_O_6_(H_2_O)","","",""
"Rudenkoite","Sr_3_Al_3.5_Si_3.5_O_10_(OH,O)_8_Cl_2_·H_2_O","","",""
"Dellaventuraite","NaNa_2_(MgMn^3+^_2_LiTi^4+^)Si_8_O_22_O_2_","","",""
"Parvo-mangano-edenite","Na(CaMn)Mg_5_(Si_7_Al)O_22_(OH)_2_","","",""
"Ferrorosemaryite","[box]NaFe^2+^Fe^3+^Al(PO_4_)_3_","","",""
"Angelaite","Cu_2_AgPbBiS_4_","","",""
"Parvowinchite","(Na,Mn^4+^)_2_(Mg_4_Fe^3+^)Si_8_O_22_(OH)_2_","","",""
"Samarskite-(Yb)","YbNbO_4_","","",""
"Fluoro-sodic-pedrizite","NaLi_2_(Mg_2_Al_2_Li)Si_8_O_22_F_2_","","",""
"Mazzettiite","Ag_3_HgPbSbTe_5_","","",""
"Hingganite-(Ce)","CeBeSiO_4_(OH)","","",""
"Pautovite","CsFe_2_S_3_","","",""
"Naldrettite","Pd_2_Sb","","",""
"Kokchetavite","KAlSi_3_O_8_","","",""
"Sokolovaite","CsLi_2_AlSi_4_O_10_F_2_","","",""
"Oxykinoshitalite","BaMg_2_Ti^4+^O_2_(Si_2_Al_2_)O_10_","","",""
"Stavelotite-(La)","La_3_Mn^2+^_3_Cu^2+^(Mn^3+^,Fe^3+^,Mn^4+^)_26_(Si_2_O_7_)_6_O_30_","","",""
"Vanadoandrosite-(Ce)","Mn^2+^Ce^3+^V^3+^AlMn^2+^O(Si_2_O_7_)(SiO_4_)(OH)","","",""
"Redgillite","Cu_6_SO_4_(OH)_10_·H_2_O","","",""
"Senkevichite","CsKNaCa_2_TiOSi_7_O_18_(OH)","","",""
"Terlinguacreekite","Hg^2+^_3_O_2_Cl_2_","","",""
"Ungavaite","Pd_4_Sb_3_","","",""
"Pakhomovskyite","Co_3_(PO_4_)_2_·8H_2_O","","",""
"Allochalcoselite","Cu^1+^Cu^2+^_5_PbO_2_(SeO_3_)_2_Cl_5_","","",""
